candidate_id,myneta_url,candidate,constituency_id,constituency,age,party_code,criminal_cases_flag,education_level,movable_assets,movable_assets_rs,movable_assets_img,immovable_assets,immovable_assets_rs,immovable_assets_img,total_assets,total_assets_rs,total_assets_img,liabilities,liabilities_rs,liabilities_img,pan_given,serious_ipc_counts
1000,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1000,Palanivel. M.S,140,VEERAPANDI,57,Tamilaga Vettri Kazhagam,Yes 1,12th Pass,,,1,"20,02,80,950 ~ 20 Crore+",200280950,,,,1,"9,23,08,229 ~ 9 Crore+",92308229,,Y,0
2783,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2783,Prabhu. V,140,VEERAPANDI,31,IND,No,Others,,,1,"1,50,000 ~ 1 Lacs+",150000,,,,1,"7,69,000 ~ 7 Lacs+",769000,,Y,0
213,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=213,Rajeshkumar. S,140,VEERAPANDI,32,Naam Tamilar Katchi,Yes 3,10th Pass,,,1,0 ~,0,,,,1,"8,40,200 ~ 8 Lacs+",840200,,Y,0
2784,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2784,Ranganathan. D,140,VEERAPANDI,37,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2772,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2772,Sakthivel. M,140,VEERAPANDI,41,Naadaalum Makkal Katchi,No,10th Pass,,,1,"25,00,000 ~ 25 Lacs+",2500000,,,,1,"2,72,442 ~ 2 Lacs+",272442,,Y,0
2779,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2779,Senthilkumar. M,140,VEERAPANDI,47,IND,No,Graduate,,,1,"5,15,000 ~ 5 Lacs+",515000,,,,1,0 ~,0,,Y,0
1312,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1312,Sri Balaji Sugumar. S,140,VEERAPANDI,31,AIADMK,No,Graduate Professional,,,1,"5,50,00,000 ~ 5 Crore+",55000000,,,,1,"7,91,89,299 ~ 7 Crore+",79189299,,Y,0
2780,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2780,Tamilarasan. D,140,VEERAPANDI,39,IND,No,10th Pass,,,1,"2,00,000 ~ 2 Lacs+",200000,,,,1,"4,95,000 ~ 4 Lacs+",495000,,Y,0
1115,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1115,Tharun. A.K,140,VEERAPANDI,45,DMK,No,Post Graduate,,,1,"9,08,86,500 ~ 9 Crore+",90886500,,,,1,"44,08,883 ~ 44 Lacs+",4408883,,Y,0
2785,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2785,Vaidesswara Prasad. N,140,VEERAPANDI,46,IND,No,Graduate Professional,,,1,"10,00,000 ~ 10 Lacs+",1000000,,,,1,"3,24,000 ~ 3 Lacs+",324000,,Y,0
1784,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1784,Aziz Abdul Rahman. J,142,KARAIKUDI,38,Samaniya Makkal Nala Katchi,No,Graduate,,,1,0 ~,0,,,,1,"8,52,000 ~ 8 Lacs+",852000,,Y,0
797,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=797,Dherpoki V.Pandi,142,KARAIKUDI,50,Amma Makkal Munnettra Kazagam,Yes 8,Others,,,1,"26,77,40,500 ~ 26 Crore+",267740500,,,,1,"8,90,59,996 ~ 8 Crore+",89059996,,Y,3
1793,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1793,Dinesh. K,142,KARAIKUDI,31,IND,No,Others,,,1,0 ~,0,,,,1,"28,000 ~ 28 Thou+",28000,,Y,0
58,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=58,Dr.Prabhu. Tk,142,KARAIKUDI,41,Tamilaga Vettri Kazhagam,No,Post Graduate,,,1,"6,12,50,000 ~ 6 Crore+",61250000,,,,1,"3,26,89,343 ~ 3 Crore+",32689343,,Y,0
1802,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1802,Jeevitha. A,142,KARAIKUDI,40,IND,No,Others,,,1,0 ~,0,,,,1,"70,000 ~ 70 Thou+",70000,,Y,0
1789,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1789,Kalidass. R,142,KARAIKUDI,49,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
1785,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1785,Kalimuthu. A,142,KARAIKUDI,41,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Yes 1,Graduate Professional,,,1,"8,31,000 ~ 8 Lacs+",831000,,,,1,"30,94,000 ~ 30 Lacs+",3094000,,Y,2
798,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=798,Karuppiah. K,142,KARAIKUDI,70,Republican Party of India (Athawale),No,Post Graduate,,,1,"83,00,000 ~ 83 Lacs+",8300000,,,,1,"8,01,000 ~ 8 Lacs+",801000,,Y,0
1799,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1799,Lakshmanan. R,142,KARAIKUDI,35,IND,No,Graduate Professional,,,1,"5,00,000 ~ 5 Lacs+",500000,,,,1,0 ~,0,,Y,0
1363,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1363,Mangudi. S,142,KARAIKUDI,62,INC,Yes 1,Graduate,,,1,"5,86,38,000 ~ 5 Crore+",58638000,,,,1,"3,33,03,465 ~ 3 Crore+",33303465,,Y,0
1796,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1796,Manimaran. R,142,KARAIKUDI,37,IND,No,8th Pass,,,1,0 ~,0,,,,1,"3,66,066 ~ 3 Lacs+",366066,,Y,0
1797,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1797,Muthukumar. K,142,KARAIKUDI,32,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1786,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1786,Newton Babu. C,142,KARAIKUDI,42,Puthiya Tamilagam,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1794,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1794,Pandi. S,142,KARAIKUDI,41,IND,No,Illiterate,,,1,"5,60,000 ~ 5 Lacs+",560000,,,,1,0 ~,0,,N,0
1795,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1795,Prabu. G,142,KARAIKUDI,38,IND,No,Post Graduate,,,1,"5,00,000 ~ 5 Lacs+",500000,,,,1,"2,77,000 ~ 2 Lacs+",277000,,Y,0
1798,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1798,Ramanathan. S.V,142,KARAIKUDI,34,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1787,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1787,Ramu. M,142,KARAIKUDI,45,IND,No,8th Pass,,,1,"19,00,000 ~ 19 Lacs+",1900000,,,,1,"59,00,000 ~ 59 Lacs+",5900000,,Y,0
1783,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1783,Ranjithkumar Balusamy,142,KARAIKUDI,30,BSP,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
57,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=57,Seeman,142,KARAIKUDI,60,Naam Tamilar Katchi,Yes 24,Graduate,,,1,"87,00,000 ~ 87 Lacs+",8700000,,,,1,"23,50,000 ~ 23 Lacs+",2350000,,Y,6
1792,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1792,Selvi. K,142,KARAIKUDI,37,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1790,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1790,Shanthi. B,142,KARAIKUDI,46,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1791,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1791,Suresh. V,142,KARAIKUDI,32,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1788,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1788,Udhuman Ali. M.S,142,KARAIKUDI,60,IND,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1800,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1800,Veeramanikandan. V,142,KARAIKUDI,25,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1801,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1801,Velu. K,142,KARAIKUDI,45,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
4033,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=4033,Bakiyalakshmi. M,143,TIRUPPATHUR,39,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
4038,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=4038,Dr.Vinayaga Meyyarasu. T,143,TIRUPPATHUR,41,IND,No,Graduate Professional,,,1,"1,15,30,000 ~ 1 Crore+",11530000,,,,1,"57,00,000 ~ 57 Lacs+",5700000,,Y,0
4035,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=4035,Mallika. A,143,TIRUPPATHUR,64,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
4036,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=4036,Marimuthu. S,143,TIRUPPATHUR,43,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
4032,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=4032,Panchavarnam. M,143,TIRUPPATHUR,42,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
1286,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1286,Periakaruppan. Kr,143,TIRUPPATHUR,66,DMK,No,Graduate,,,1,"5,77,09,362 ~ 5 Crore+",57709362,,,,1,"6,56,83,486 ~ 6 Crore+",65683486,,Y,0
4034,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=4034,Piraman. P,143,TIRUPPATHUR,56,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
4037,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=4037,Raja. K.P.M,143,TIRUPPATHUR,49,IND,Yes 1,10th Pass,,,1,"1,49,19,000 ~ 1 Crore+",14919000,,,,1,"41,67,000 ~ 41 Lacs+",4167000,,Y,1
194,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=194,Ramya Mohan,143,TIRUPPATHUR,33,Naam Tamilar Katchi,Yes 1,Post Graduate,,,1,0 ~,0,,,,1,"17,53,000 ~ 17 Lacs+",1753000,,N,0
1008,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1008,Seenivasa Sethupathy. R,143,TIRUPPATHUR,38,Tamilaga Vettri Kazhagam,No,Post Graduate,,,1,"70,00,000 ~ 70 Lacs+",7000000,,,,1,"1,54,21,182 ~ 1 Crore+",15421182,,Y,0
4031,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=4031,Sethu. P,143,TIRUPPATHUR,71,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
4030,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=4030,Shanmugam. M,143,TIRUPPATHUR,67,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
1285,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1285,Thirumaran. K.C,143,TIRUPPATHUR,52,BJP,Yes 10,Graduate,,,1,"25,00,000 ~ 25 Lacs+",2500000,,,,1,"35,44,762 ~ 35 Lacs+",3544762,,Y,4
4029,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=4029,Umadevi. S,143,TIRUPPATHUR,42,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,No,Graduate,,,1,"32,00,000 ~ 32 Lacs+",3200000,,,,1,"18,75,000 ~ 18 Lacs+",1875000,,Y,0
4039,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=4039,Vishwanathan. S,143,TIRUPPATHUR,49,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
154,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=154,Indhuja R,144,SIVAGANGA,35,Naam Tamilar Katchi,No,Others,,,1,0 ~,0,,,,1,"14,97,704 ~ 14 Lacs+",1497704,,Y,0
3183,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3183,Irudayaraj V,144,SIVAGANGA,63,IND,No,Post Graduate,,,1,"25,50,000 ~ 25 Lacs+",2550000,,,,1,"1,81,582 ~ 1 Lacs+",181582,,Y,0
3185,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3185,Kaleeswaran M,144,SIVAGANGA,45,IND,Yes 1,10th Pass,,,1,0 ~,0,,,,1,"6,90,000 ~ 6 Lacs+",690000,,Y,1
3184,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3184,Karthik M,144,SIVAGANGA,42,IND,No,Others,,,1,0 ~,0,,,,1,"2,25,000 ~ 2 Lacs+",225000,,Y,0
1245,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1245,Karunaas S,144,SIVAGANGA,56,DMK,Yes 6,12th Pass,,,1,"4,59,58,161 ~ 4 Crore+",45958161,,,,1,"92,35,158 ~ 92 Lacs+",9235158,,Y,1
1005,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1005,Kulanthai Rani A,144,SIVAGANGA,55,Tamilaga Vettri Kazhagam,No,Graduate,,,1,"1,37,50,000 ~ 1 Crore+",13750000,,,,1,0 ~,0,,Y,0
3180,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3180,Marimuthu K,144,SIVAGANGA,55,BSP,No,12th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3181,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3181,Muruganantham Guru,144,SIVAGANGA,44,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,No,Graduate,,,1,"51,50,000 ~ 51 Lacs+",5150000,,,,1,"58,74,608 ~ 58 Lacs+",5874608,,Y,0
3187,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3187,Nagaprabu,144,SIVAGANGA,40,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,N,0
3188,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3188,Paulsamy,144,SIVAGANGA,64,IND,No,5th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3189,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3189,Prabakaran S.T,144,SIVAGANGA,63,IND,No,10th Pass,,,1,0 ~,0,,,,1,"10,00,000 ~ 10 Lacs+",1000000,,Y,0
1007,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1007,Rajamanickam M,144,SIVAGANGA,68,Desiya Makkal Sakthi Katchi,No,Others,,,1,"12,50,000 ~ 12 Lacs+",1250000,,,,1,0 ~,0,,Y,0
1006,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1006,Rajesh X,144,SIVAGANGA,31,Tamizhaga Vaazhvurimai Katchi,No,Others,,,1,"8,81,000 ~ 8 Lacs+",881000,,,,1,"3,00,885 ~ 3 Lacs+",300885,,Y,0
3182,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3182,Rajkumar C,144,SIVAGANGA,46,Party for the Rights of Other backward Classes,Yes 1,Others,,,1,0 ~,0,,,,1,"2,94,821 ~ 2 Lacs+",294821,,Y,0
3190,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3190,Ramesh K,144,SIVAGANGA,53,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
3186,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3186,Santhanam,144,SIVAGANGA,59,IND,No,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1004,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1004,Senthilnathan Pr,144,SIVAGANGA,58,AIADMK,Yes 15,Graduate Professional,,,1,"5,88,85,000 ~ 5 Crore+",58885000,,,,1,"6,08,00,929 ~ 6 Crore+",60800929,,Y,3
2382,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2382,Arumugam.V,145,MANAMADURAI (SC),58,Republican Party of India,No,Graduate,,,1,"30,00,000 ~ 30 Lacs+",3000000,,,,1,"6,50,000 ~ 6 Lacs+",650000,,Y,0
2381,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2381,Arunpandian.A,145,MANAMADURAI (SC),32,Tamizhaga Vaazhvurimai Katchi,No,Graduate,,,1,0 ~,0,,,,1,"4,27,000 ~ 4 Lacs+",427000,,Y,0
1354,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1354,Balaganapathy.V,145,MANAMADURAI (SC),48,BJP,Yes 4,Graduate Professional,,,1,"1,48,90,500 ~ 1 Crore+",14890500,,,,1,"59,65,205 ~ 59 Lacs+",5965205,,Y,0
2388,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2388,Bharathidasan.S,145,MANAMADURAI (SC),35,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,"1,50,000 ~ 1 Lacs+",150000,,Y,0
1003,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1003,Elangovan.D,145,MANAMADURAI (SC),44,Tamilaga Vettri Kazhagam,No,Graduate,,,1,0 ~,0,,,,1,"14,48,000 ~ 14 Lacs+",1448000,,Y,0
2385,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2385,Karuppusami.V,145,MANAMADURAI (SC),52,IND,No,Graduate,,,1,"19,00,000 ~ 19 Lacs+",1900000,,,,1,"12,75,000 ~ 12 Lacs+",1275000,,Y,0
2384,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2384,Rajamanikkam.A,145,MANAMADURAI (SC),28,Puthiya Tamilagam,Yes 3,Graduate Professional,,,1,0 ~,0,,,,1,"12,36,000 ~ 12 Lacs+",1236000,,Y,0
2389,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2389,Raju.J.M,145,MANAMADURAI (SC),61,IND,No,Post Graduate,,,1,"5,00,000 ~ 5 Lacs+",500000,,,,1,"5,00,000 ~ 5 Lacs+",500000,,Y,0
2387,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2387,Sathish.T,145,MANAMADURAI (SC),27,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2386,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2386,Shankarganesan.S,145,MANAMADURAI (SC),48,IND,Yes 1,10th Pass,,,1,"15,73,780 ~ 15 Lacs+",1573780,,,,1,"2,50,000 ~ 2 Lacs+",250000,,Y,1
90,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=90,Shanmugapriya.M,145,MANAMADURAI (SC),33,Naam Tamilar Katchi,No,12th Pass,,,1,"50,00,000 ~ 50 Lacs+",5000000,,,,1,"5,50,000 ~ 5 Lacs+",550000,,Y,0
1353,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1353,Tamilarasi.A,145,MANAMADURAI (SC),50,DMK,Yes 6,Graduate,,,1,"2,95,50,000 ~ 2 Crore+",29550000,,,,1,"1,41,43,945 ~ 1 Crore+",14143945,,Y,1
2383,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2383,Thilagaraj.K,145,MANAMADURAI (SC),33,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,Yes 2,Post Graduate,,,1,0 ~,0,,,,1,"32,49,100 ~ 32 Lacs+",3249100,,Y,1
2390,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2390,Veerapandi.V,145,MANAMADURAI (SC),40,IND,No,8th Pass,,,1,0 ~,0,,,,1,"3,40,000 ~ 3 Lacs+",340000,,Y,0
307,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=307,A Subash Chandra Bose,146,ALANGULAM,27,Thakkam Katchi,No,Others,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
1418,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1418,A Udhayakumar,146,ALANGULAM,33,Puthiya Tamilagam,No,Post Graduate,,,1,0 ~,0,,,,1,"4,58,417 ~ 4 Lacs+",458417,,Y,0
1424,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1424,Jeyanthi,146,ALANGULAM,35,IND,Yes 3,Post Graduate,,,1,"10,00,000 ~ 10 Lacs+",1000000,,,,1,"14,00,000 ~ 14 Lacs+",1400000,,Y,1
1421,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1421,K Arunkumar,146,ALANGULAM,35,IND,No,Graduate Professional,,,1,"29,47,464 ~ 29 Lacs+",2947464,,,,1,"18,00,000 ~ 18 Lacs+",1800000,,Y,0
1126,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1126,K R P Prabakaran,146,ALANGULAM,45,AIADMK,Yes 2,Graduate Professional,,,1,"2,46,45,000 ~ 2 Crore+",24645000,,,,1,"2,43,21,580 ~ 2 Crore+",24321580,,Y,1
1419,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1419,Madasamy,146,ALANGULAM,47,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,No,10th Pass,,,1,"17,44,000 ~ 17 Lacs+",1744000,,,,1,"49,88,203 ~ 49 Lacs+",4988203,,Y,0
1141,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1141,Paul Manoj Pandian,146,ALANGULAM,54,DMK,Yes 8,Doctorate,,,1,"22,21,80,570 ~ 22 Crore+",222180570,,,,1,"3,63,14,351 ~ 3 Crore+",36314351,,Y,5
1422,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1422,R Kotherimohideen,146,ALANGULAM,34,IND,Yes 1,Graduate,,,1,"10,00,000 ~ 10 Lacs+",1000000,,,,1,"22,88,600 ~ 22 Lacs+",2288600,,Y,3
3,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=3,R Paulraj,146,ALANGULAM,38,Naam Tamilar Katchi,Yes 4,Graduate Professional,,,1,"78,50,000 ~ 78 Lacs+",7850000,,,,1,"7,35,000 ~ 7 Lacs+",735000,,Y,0
1423,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1423,T Marikumar,146,ALANGULAM,30,IND,Yes 1,8th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,1
1420,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1420,U Aravind,146,ALANGULAM,41,IND,Yes 2,Graduate,,,1,"47,40,000 ~ 47 Lacs+",4740000,,,,1,"23,14,318 ~ 23 Lacs+",2314318,,Y,1
246,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=246,Vibin Chakkaravarthy,146,ALANGULAM,28,Tamilaga Vettri Kazhagam,No,Graduate,,,1,"5,00,00,000 ~ 5 Crore+",50000000,,,,1,"3,34,68,103 ~ 3 Crore+",33468103,,Y,0
641,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=641,W Jayson,146,ALANGULAM,30,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,"40,48,826 ~ 40 Lacs+",4048826,,Y,0
791,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=791,Abdul Jaleel. R. K,147,KADAYANALLUR,45,Tamilaga Vettri Kazhagam,Yes 2,8th Pass,,,1,"40,80,000 ~ 40 Lacs+",4080000,,,,1,"19,05,02,020 ~ 19 Crore+",190502020,,Y,4
52,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=52,Abubacker Siddheeq,147,KADAYANALLUR,27,Naam Tamilar Katchi,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2946,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2946,Barisha Banu. M,147,KADAYANALLUR,29,IND,No,Graduate Professional,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
790,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=790,C. Krishnamurali,147,KADAYANALLUR,44,AIADMK,Yes 2,Graduate,,,1,"5,93,18,000 ~ 5 Crore+",59318000,,,,1,"58,45,063 ~ 58 Lacs+",5845063,,Y,0
2941,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2941,Esakki Pandi. K,147,KADAYANALLUR,42,IND,No,Post Graduate,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2940,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2940,Esakki. K,147,KADAYANALLUR,35,IND,No,Graduate Professional,,,1,"21,00,000 ~ 21 Lacs+",2100000,,,,1,"40,88,616 ~ 40 Lacs+",4088616,,Y,0
2942,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2942,Ganesan. M,147,KADAYANALLUR,33,IND,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2934,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2934,Kavitha. R,147,KADAYANALLUR,39,Puthiya Tamilagam,No,10th Pass,,,1,0 ~,0,,,,1,0 ~,0,,Y,0
2938,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2938,Lakshmi. A,147,KADAYANALLUR,35,Samata Party,No,Literate,,,1,0 ~,0,,,,1,"2,19,000 ~ 2 Lacs+",219000,,Y,0
2939,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2939,M. Arumugasamy,147,KADAYANALLUR,67,IND,No,Graduate,,,1,"50,00,000 ~ 50 Lacs+",5000000,,,,1,"4,00,000 ~ 4 Lacs+",400000,,Y,0
2947,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2947,Murugan. P,147,KADAYANALLUR,46,IND,No,8th Pass,,,1,"11,00,000 ~ 11 Lacs+",1100000,,,,1,0 ~,0,,Y,0
2944,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2944,Nagarajan. L,147,KADAYANALLUR,29,IND,No,Graduate Professional,,,1,"62,70,000 ~ 62 Lacs+",6270000,,,,1,"64,22,886 ~ 64 Lacs+",6422886,,Y,0
2945,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2945,Parthipan. V,147,KADAYANALLUR,35,IND,No,Graduate Professional,,,1,"3,50,000 ~ 3 Lacs+",350000,,,,1,"1,78,020 ~ 1 Lacs+",178020,,Y,0
2949,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2949,Rajamaravan. S,147,KADAYANALLUR,42,IND,Yes 1,Graduate Professional,,,1,"90,00,000 ~ 90 Lacs+",9000000,,,,1,"5,62,500 ~ 5 Lacs+",562500,,Y,2
2937,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2937,Rajan. B. S,147,KADAYANALLUR,55,Aanaithinthiya Jananayaka Pathukappu Kazhagam,No,5th Pass,,,1,"3,00,000 ~ 3 Lacs+",300000,,,,1,0 ~,0,,Y,0
1165,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=1165,Rajendran. T. M,147,KADAYANALLUR,61,DMK,Yes 1,Post Graduate,,,1,"1,76,51,890 ~ 1 Crore+",17651890,,,,1,"37,74,000 ~ 37 Lacs+",3774000,,Y,0
2948,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2948,S. Muruganantham,147,KADAYANALLUR,68,IND,No,10th Pass,,,1,"80,00,000 ~ 80 Lacs+",8000000,,,,1,0 ~,0,,Y,0
2943,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2943,Seenivasan. S,147,KADAYANALLUR,38,IND,No,12th Pass,,,1,"80,00,000 ~ 80 Lacs+",8000000,,,,1,"7,00,000 ~ 7 Lacs+",700000,,Y,0
2935,http://myneta.info/TamilNadu2026/candidate.php?candidate_id=2935,Shahin Fathima. A,147,KADAYANALLUR,31,Tamizhaga Vaazhvurimai Katchi,No,Graduate,,,1,"35,00,000 ~ 35 Lacs+",3500000,,,,1,"22,00,000 ~ 22 Lacs+",2200000,,Y,0
